127.0.0.1 - - [11/May/2024:23:02:56 +0200] "GET /wp-admin/js/plugin-install.min.js?ver=6.5.3 HTTP/1.0" 200 2403
127.0.0.1 - - [11/May/2024:23:02:56 +0200] "GET /wp-includes/js/wp-sanitize.min.js?ver=6.5.3 HTTP/1.0" 200 458
127.0.0.1 - - [11/May/2024:23:02:56 +0200] "GET /wp-admin/js/updates.min.js?ver=6.5.3 HTTP/1.0" 200 48975
127.0.0.1 - - [11/May/2024:23:02:56 +0200] "GET /wp-includes/js/shortcode.min.js?ver=6.5.3 HTTP/1.0" 200 2643
127.0.0.1 - - [11/May/2024:23:02:56 +0200] "GET /wp-admin/js/media-upload.min.js?ver=6.5.3 HTTP/1.0" 200 1152
127.0.0.1 - - [11/May/2024:23:02:56 +0200] "GET /wp-admin/js/svg-painter.js?ver=6.5.3 HTTP/1.0" 200 5522
127.0.0.1 - - [11/May/2024:23:02:56 +0200] "GET /wp-includes/js/heartbeat.min.js?ver=6.5.3 HTTP/1.0" 200 6013
127.0.0.1 - - [11/May/2024:23:02:56 +0200] "GET /wp-includes/js/wp-auth-check.min.js?ver=6.5.3 HTTP/1.0" 200 1658
127.0.0.1 - - [11/May/2024:23:02:56 +0200] "GET /wp-includes/js/wplink.min.js?ver=6.5.3 HTTP/1.0" 200 11253
127.0.0.1 - - [11/May/2024:23:02:56 +0200] "GET /wp-includes/js/jquery/ui/menu.min.js?ver=1.13.2 HTTP/1.0" 200 10114
127.0.0.1 - - [11/May/2024:23:02:56 +0200] "GET /wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.13.2 HTTP/1.0" 200 8466
127.0.0.1 - - [11/May/2024:23:02:56 +0200] "GET /wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=hoverIntent,wp-polyfill-inert,regenerator-runtime,wp-polyfill,wp-hooks&ver=6.5.3 HTTP/1.0" 200 59197
127.0.0.1 - - [11/May/2024:23:02:56 +0200] "GET /wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils&ver=6.5.3 HTTP/1.0" 200 102997
127.0.0.1 - - [11/May/2024:23:02:57 +0200] "GET /wp-includes/js/thickbox/loadingAnimation.gif HTTP/1.0" 200 15238
127.0.0.1 - - [11/May/2024:23:02:57 +0200] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=d222b92bea&1715461377197 HTTP/1.0" 200 1114
127.0.0.1 - - [11/May/2024:23:02:57 +0200] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=d222b92bea&1715461377483 HTTP/1.0" 200 572
